domain,task_id,env,config,seed,step,success,return,length,eval_csv,is_best_peak,is_final,vf_baseline
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,P0_particle,2,150000,0.0,-2924.1,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task3_P0_particle_seed2/sd002_20260620_124818/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,P0_particle,2,200000,0.0,-2905.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task3_P0_particle_seed2/sd002_20260620_124818/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,P0_particle,2,250000,0.0,-2634.8,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task3_P0_particle_seed2/sd002_20260620_124818/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,P0_particle,2,300000,0.0,-2715.1,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task3_P0_particle_seed2/sd002_20260620_124818/eval.csv,False,True,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,P0_particle,2,1,0.0,-3000.0,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_P0_particle_seed2/sd002_20260611_073057/eval.csv,True,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,P0_particle,2,50000,0.0,-3000.0,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_P0_particle_seed2/sd002_20260611_073057/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,P0_particle,2,100000,0.0,-2818.6,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_P0_particle_seed2/sd002_20260611_073057/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,P0_particle,2,150000,0.0,-3000.0,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_P0_particle_seed2/sd002_20260611_073057/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,P0_particle,2,200000,0.0,-2693.3,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_P0_particle_seed2/sd002_20260611_073057/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,P0_particle,2,250000,0.0,-2915.4,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_P0_particle_seed2/sd002_20260611_073057/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,P0_particle,2,300000,0.0,-2726.4,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_P0_particle_seed2/sd002_20260611_073057/eval.csv,False,True,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R2_residual_disagree_lam0p001,2,1,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260620_113121/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R2_residual_disagree_lam0p001,2,50000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260620_113121/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R2_residual_disagree_lam0p001,2,100000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260620_113121/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R2_residual_disagree_lam0p001,2,150000,0.0,-2821.9,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260620_113121/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R2_residual_disagree_lam0p001,2,200000,0.0,-2674.9,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260620_113121/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R2_residual_disagree_lam0p001,2,250000,0.0,-2721.2,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260620_113121/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R2_residual_disagree_lam0p001,2,300000,0.2,-2119.1,908.3,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260620_113121/eval.csv,True,True,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R2_residual_disagree_lam0p001,2,1,0.0,-3000.0,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260611_134956/eval.csv,True,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R2_residual_disagree_lam0p001,2,50000,0.0,-3000.0,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260611_134956/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R2_residual_disagree_lam0p001,2,100000,0.0,-3000.0,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260611_134956/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R2_residual_disagree_lam0p001,2,150000,0.0,-2905.0,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260611_134956/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R2_residual_disagree_lam0p001,2,200000,0.0,-2769.6,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260611_134956/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R2_residual_disagree_lam0p001,2,250000,0.0,-3000.0,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260611_134956/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R2_residual_disagree_lam0p001,2,300000,0.0,-2745.0,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260611_134956/eval.csv,False,True,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R3_residual_disagree_typicality_lam0p001,2,1,0.0,-3000.0,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_150701/eval.csv,True,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R3_residual_disagree_typicality_lam0p001,2,50000,0.0,-3000.0,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_150701/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R3_residual_disagree_typicality_lam0p001,2,100000,0.0,-3000.0,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_150701/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R3_residual_disagree_typicality_lam0p001,2,150000,0.0,-3000.0,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_150701/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R3_residual_disagree_typicality_lam0p001,2,200000,0.0,-2908.6,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_150701/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R3_residual_disagree_typicality_lam0p001,2,250000,0.0,-2720.2,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_150701/eval.csv,False,False,0.07
cube-triple-play,task3,cube-triple-play-singletask-task3-v0,R3_residual_disagree_typicality_lam0p001,2,300000,0.0,-2727.6,1000.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_cube_triple_task3_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_150701/eval.csv,False,True,0.07
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,A1_action_std_lam0p001,2,1,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_A1_action_std_lam0p001_seed2/sd002_20260619_224649/eval.csv,True,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,A1_action_std_lam0p001,2,50000,0.0,-2846.8,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_A1_action_std_lam0p001_seed2/sd002_20260619_224649/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,A1_action_std_lam0p001,2,100000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_A1_action_std_lam0p001_seed2/sd002_20260619_224649/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,A1_action_std_lam0p001,2,150000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_A1_action_std_lam0p001_seed2/sd002_20260619_224649/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,A1_action_std_lam0p001,2,200000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_A1_action_std_lam0p001_seed2/sd002_20260619_224649/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,A1_action_std_lam0p001,2,250000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_A1_action_std_lam0p001_seed2/sd002_20260619_224649/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,A1_action_std_lam0p001,2,300000,0.0,-2926.6,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_A1_action_std_lam0p001_seed2/sd002_20260619_224649/eval.csv,False,True,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,A2_action_std_lam0p003,2,1,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_A2_action_std_lam0p003_seed2/sd002_20260620_000317/eval.csv,True,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,A2_action_std_lam0p003,2,50000,0.0,-2972.2,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_A2_action_std_lam0p003_seed2/sd002_20260620_000317/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,A2_action_std_lam0p003,2,100000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_A2_action_std_lam0p003_seed2/sd002_20260620_000317/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,A2_action_std_lam0p003,2,150000,0.0,-2999.9,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_A2_action_std_lam0p003_seed2/sd002_20260620_000317/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,A2_action_std_lam0p003,2,200000,0.0,-2913.2,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_A2_action_std_lam0p003_seed2/sd002_20260620_000317/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,A2_action_std_lam0p003,2,250000,0.0,-2999.4,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_A2_action_std_lam0p003_seed2/sd002_20260620_000317/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,A2_action_std_lam0p003,2,300000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_A2_action_std_lam0p003_seed2/sd002_20260620_000317/eval.csv,False,True,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,P0_particle,2,1,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_P0_particle_seed2/sd002_20260620_023626/eval.csv,True,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,P0_particle,2,50000,0.0,-2816.6,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_P0_particle_seed2/sd002_20260620_023626/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,P0_particle,2,100000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_P0_particle_seed2/sd002_20260620_023626/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,P0_particle,2,150000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_P0_particle_seed2/sd002_20260620_023626/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,P0_particle,2,200000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_P0_particle_seed2/sd002_20260620_023626/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,P0_particle,2,250000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_P0_particle_seed2/sd002_20260620_023626/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,P0_particle,2,300000,0.0,-2984.9,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_P0_particle_seed2/sd002_20260620_023626/eval.csv,False,True,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,R2_residual_disagree_lam0p001,2,1,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_R2_residual_disagree_lam0p001_seed2/sd002_20260620_011933/eval.csv,True,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,R2_residual_disagree_lam0p001,2,50000,0.0,-2999.8,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_R2_residual_disagree_lam0p001_seed2/sd002_20260620_011933/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,R2_residual_disagree_lam0p001,2,100000,0.0,-2968.5,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_R2_residual_disagree_lam0p001_seed2/sd002_20260620_011933/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,R2_residual_disagree_lam0p001,2,150000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_R2_residual_disagree_lam0p001_seed2/sd002_20260620_011933/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,R2_residual_disagree_lam0p001,2,200000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_R2_residual_disagree_lam0p001_seed2/sd002_20260620_011933/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,R2_residual_disagree_lam0p001,2,250000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_R2_residual_disagree_lam0p001_seed2/sd002_20260620_011933/eval.csv,False,False,0.0
cube-triple-play,task4,cube-triple-play-singletask-task4-v0,R2_residual_disagree_lam0p001,2,300000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task4_R2_residual_disagree_lam0p001_seed2/sd002_20260620_011933/eval.csv,False,True,0.0
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,A1_action_std_lam0p001,2,1,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_A1_action_std_lam0p001_seed2/sd002_20260620_050930/eval.csv,True,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,A1_action_std_lam0p001,2,50000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_A1_action_std_lam0p001_seed2/sd002_20260620_050930/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,A1_action_std_lam0p001,2,100000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_A1_action_std_lam0p001_seed2/sd002_20260620_050930/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,A1_action_std_lam0p001,2,150000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_A1_action_std_lam0p001_seed2/sd002_20260620_050930/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,A1_action_std_lam0p001,2,200000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_A1_action_std_lam0p001_seed2/sd002_20260620_050930/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,A1_action_std_lam0p001,2,250000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_A1_action_std_lam0p001_seed2/sd002_20260620_050930/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,A1_action_std_lam0p001,2,300000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_A1_action_std_lam0p001_seed2/sd002_20260620_050930/eval.csv,False,True,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,A2_action_std_lam0p003,2,1,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_A2_action_std_lam0p003_seed2/sd002_20260620_062642/eval.csv,True,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,A2_action_std_lam0p003,2,50000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_A2_action_std_lam0p003_seed2/sd002_20260620_062642/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,A2_action_std_lam0p003,2,100000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_A2_action_std_lam0p003_seed2/sd002_20260620_062642/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,A2_action_std_lam0p003,2,150000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_A2_action_std_lam0p003_seed2/sd002_20260620_062642/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,A2_action_std_lam0p003,2,200000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_A2_action_std_lam0p003_seed2/sd002_20260620_062642/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,A2_action_std_lam0p003,2,250000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_A2_action_std_lam0p003_seed2/sd002_20260620_062642/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,A2_action_std_lam0p003,2,300000,0.0,-2910.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_A2_action_std_lam0p003_seed2/sd002_20260620_062642/eval.csv,False,True,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,P0_particle,2,1,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_P0_particle_seed2/sd002_20260620_074258/eval.csv,True,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,P0_particle,2,50000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_P0_particle_seed2/sd002_20260620_074258/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,P0_particle,2,100000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_P0_particle_seed2/sd002_20260620_074258/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,P0_particle,2,150000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_P0_particle_seed2/sd002_20260620_074258/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,P0_particle,2,200000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_P0_particle_seed2/sd002_20260620_074258/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,P0_particle,2,250000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_P0_particle_seed2/sd002_20260620_074258/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,P0_particle,2,300000,0.0,-2906.3,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_P0_particle_seed2/sd002_20260620_074258/eval.csv,False,True,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,R2_residual_disagree_lam0p001,2,1,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_R2_residual_disagree_lam0p001_seed2/sd002_20260620_035243/eval.csv,True,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,R2_residual_disagree_lam0p001,2,50000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_R2_residual_disagree_lam0p001_seed2/sd002_20260620_035243/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,R2_residual_disagree_lam0p001,2,100000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_R2_residual_disagree_lam0p001_seed2/sd002_20260620_035243/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,R2_residual_disagree_lam0p001,2,150000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_R2_residual_disagree_lam0p001_seed2/sd002_20260620_035243/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,R2_residual_disagree_lam0p001,2,200000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_R2_residual_disagree_lam0p001_seed2/sd002_20260620_035243/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,R2_residual_disagree_lam0p001,2,250000,0.0,-3000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_R2_residual_disagree_lam0p001_seed2/sd002_20260620_035243/eval.csv,False,False,0.02
cube-triple-play,task5,cube-triple-play-singletask-task5-v0,R2_residual_disagree_lam0p001,2,300000,0.0,-2820.2,1000.0,/root/autodl-tmp/sb-value-flows-runs/state_goodcase_harvest_single4090/exp/goodcase300k_cube_triple_task5_R2_residual_disagree_lam0p001_seed2/sd002_20260620_035243/eval.csv,False,True,0.02
puzzle-3x3-play,task1,puzzle-3x3-play-singletask-task1-v0,P0,5,1,0.0,-2902.3,500.0,/root/sb-value-flows/exp/puzzle3x3_bestseed_5task_single4090_v3/task1_S1_sb_lam0p001_seed2/sd002_20260606_142934/eval.csv,False,False,0.99
